route_id,service_id,trip_id,trip_headsign,direction_id,brigade_id,vehicle_id,variant_id
1,3,3_5087561,"POŚWIĘTNE",1,1,12,614323
1,3,3_5087565,"POŚWIĘTNE",1,1,12,614323
1,3,3_5087569,"POŚWIĘTNE",1,1,12,614323
1,3,3_5087573,"POŚWIĘTNE",1,1,12,614323
1,3,3_5087580,"POŚWIĘTNE",1,2,5,614323
1,3,3_5087584,"POŚWIĘTNE",1,2,5,614323
1,3,3_5087588,"POŚWIĘTNE",1,2,5,614323
1,3,3_5087592,"POŚWIĘTNE",1,2,5,614323
1,3,3_5087596,"POŚWIĘTNE",1,2,5,614323
1,3,3_5087605,"POŚWIĘTNE",1,3,5,614323
1,3,3_5087609,"POŚWIĘTNE",1,3,5,614323
1,3,3_5087613,"POŚWIĘTNE",1,3,5,614323
1,3,3_5087617,"POŚWIĘTNE",1,3,5,614323
1,3,3_5087621,"POŚWIĘTNE",1,3,5,614323
1,3,3_5087624,"POŚWIĘTNE",1,4,5,614323
1,3,3_5087628,"POŚWIĘTNE",1,4,5,614323
1,3,3_5087632,"POŚWIĘTNE",1,4,5,614323
1,3,3_5087636,"POŚWIĘTNE",1,4,5,614323
1,3,3_5087640,"POŚWIĘTNE",1,4,5,614323
1,3,3_5087644,"POŚWIĘTNE",1,4,5,614323
1,3,3_5087647,"POŚWIĘTNE",1,5,5,614323
1,3,3_5087651,"POŚWIĘTNE",1,5,5,614323
1,3,3_5087655,"POŚWIĘTNE",1,5,5,614323
1,3,3_5087659,"POŚWIĘTNE",1,5,5,614323
1,3,3_5087663,"POŚWIĘTNE",1,5,5,614323
1,3,3_5087667,"POŚWIĘTNE",1,5,5,614323
1,3,3_5087675,"POŚWIĘTNE",1,6,36,614323
1,3,3_5087679,"POŚWIĘTNE",1,6,36,614323
1,3,3_5087683,"POŚWIĘTNE",1,6,36,614323
1,3,3_5087687,"POŚWIĘTNE",1,6,36,614323
1,3,3_5087695,"POŚWIĘTNE",1,7,12,614323
1,3,3_5087699,"POŚWIĘTNE",1,7,12,614323
1,3,3_5087714,"POŚWIĘTNE",1,8,12,614323
1,3,3_5087718,"POŚWIĘTNE",1,8,12,614323
1,3,3_5087722,"POŚWIĘTNE",1,8,12,614323
1,3,3_5087726,"POŚWIĘTNE",1,8,12,614323
1,3,3_5087735,"POŚWIĘTNE",1,9,5,614323
1,3,3_5087739,"POŚWIĘTNE",1,9,5,614323
1,3,3_5087743,"POŚWIĘTNE",1,9,5,614323
1,3,3_5087747,"POŚWIĘTNE",1,9,5,614323
1,3,3_5087751,"POŚWIĘTNE",1,9,5,614323
1,3,3_5087804,"POŚWIĘTNE",1,14,5,614323
1,3,3_5087879,"POŚWIĘTNE",1,19,5,614323
1,3,3_5088019,"POŚWIĘTNE",1,10,5,614323
1,3,3_5088026,"POŚWIĘTNE",1,10,5,614323
1,3,3_5088030,"POŚWIĘTNE",1,10,5,614323
1,3,3_5088034,"POŚWIĘTNE",1,10,5,614323
1,3,3_5088040,"POŚWIĘTNE",1,11,12,614323
1,3,3_5088044,"POŚWIĘTNE",1,11,12,614323
1,3,3_5089203,"POŚWIĘTNE",1,22,36,614323
1,3,3_5089207,"POŚWIĘTNE",1,22,36,614323
1,3,3_5087562,"BISKUPIN",0,1,12,614324
1,3,3_5087566,"BISKUPIN",0,1,12,614324
1,3,3_5087570,"BISKUPIN",0,1,12,614324
1,3,3_5087574,"BISKUPIN",0,1,12,614324
1,3,3_5087581,"BISKUPIN",0,2,5,614324
1,3,3_5087585,"BISKUPIN",0,2,5,614324
1,3,3_5087589,"BISKUPIN",0,2,5,614324
1,3,3_5087593,"BISKUPIN",0,2,5,614324
1,3,3_5087597,"BISKUPIN",0,2,5,614324
1,3,3_5087602,"BISKUPIN",0,3,5,614324
1,3,3_5087606,"BISKUPIN",0,3,5,614324
1,3,3_5087610,"BISKUPIN",0,3,5,614324
1,3,3_5087614,"BISKUPIN",0,3,5,614324
1,3,3_5087618,"BISKUPIN",0,3,5,614324
1,3,3_5087625,"BISKUPIN",0,4,5,614324
1,3,3_5087629,"BISKUPIN",0,4,5,614324
1,3,3_5087633,"BISKUPIN",0,4,5,614324
1,3,3_5087637,"BISKUPIN",0,4,5,614324
1,3,3_5087641,"BISKUPIN",0,4,5,614324
1,3,3_5087648,"BISKUPIN",0,5,5,614324
1,3,3_5087652,"BISKUPIN",0,5,5,614324
1,3,3_5087656,"BISKUPIN",0,5,5,614324
1,3,3_5087660,"BISKUPIN",0,5,5,614324
1,3,3_5087664,"BISKUPIN",0,5,5,614324
1,3,3_5087676,"BISKUPIN",0,6,36,614324
1,3,3_5087680,"BISKUPIN",0,6,36,614324
1,3,3_5087684,"BISKUPIN",0,6,36,614324
1,3,3_5087688,"BISKUPIN",0,6,36,614324
1,3,3_5087696,"BISKUPIN",0,7,12,614324
1,3,3_5087700,"BISKUPIN",0,7,12,614324
1,3,3_5087715,"BISKUPIN",0,8,12,614324
1,3,3_5087719,"BISKUPIN",0,8,12,614324
1,3,3_5087723,"BISKUPIN",0,8,12,614324
1,3,3_5087727,"BISKUPIN",0,8,12,614324
1,3,3_5087734,"BISKUPIN",0,9,5,614324
1,3,3_5087736,"BISKUPIN",0,9,5,614324
1,3,3_5087740,"BISKUPIN",0,9,5,614324
1,3,3_5087744,"BISKUPIN",0,9,5,614324
1,3,3_5087748,"BISKUPIN",0,9,5,614324
1,3,3_5087752,"BISKUPIN",0,9,5,614324
1,3,3_5087805,"BISKUPIN",0,14,5,614324
1,3,3_5087878,"BISKUPIN",0,19,5,614324
1,3,3_5087880,"BISKUPIN",0,19,5,614324
1,3,3_5088020,"BISKUPIN",0,10,5,614324
1,3,3_5088027,"BISKUPIN",0,10,5,614324
1,3,3_5088031,"BISKUPIN",0,10,5,614324
1,3,3_5088041,"BISKUPIN",0,11,12,614324
1,3,3_5088045,"BISKUPIN",0,11,12,614324
1,3,3_5088609,"BISKUPIN",0,5,12,614324
1,3,3_5089122,"BISKUPIN",0,8,5,614324
1,3,3_5089144,"BISKUPIN",0,9,12,614324
1,3,3_5089204,"BISKUPIN",0,22,36,614324
1,3,3_5088693,"BISKUPIN",0,1,12,614499
1,3,3_5087733,"POŚWIĘTNE",1,9,5,614500
1,3,3_5089123,"Zajezdnia OŁBIN",1,8,5,614502
1,3,3_5087601,"POŚWIĘTNE",1,3,5,614503
1,3,3_5087877,"POŚWIĘTNE",1,19,5,614503
1,3,3_5087646,"BISKUPIN",0,5,5,614504
1,3,3_5087732,"ZOO",0,9,5,614505
1,3,3_5087623,"BISKUPIN",0,4,5,614506
1,3,3_5087622,"Zajezdnia OŁBIN",0,3,5,614507
1,3,3_5087645,"Zajezdnia OŁBIN",0,4,5,614507
1,3,3_5087668,"Zajezdnia OŁBIN",0,5,5,614507
1,4,4_5090077,"POŚWIĘTNE",1,1,12,614323
1,4,4_5090081,"POŚWIĘTNE",1,1,12,614323
1,4,4_5090085,"POŚWIĘTNE",1,1,12,614323
1,4,4_5090089,"POŚWIĘTNE",1,1,12,614323
1,4,4_5090097,"POŚWIĘTNE",1,2,5,614323
1,4,4_5090101,"POŚWIĘTNE",1,2,5,614323
1,4,4_5090105,"POŚWIĘTNE",1,2,5,614323
1,4,4_5090109,"POŚWIĘTNE",1,2,5,614323
1,4,4_5090117,"POŚWIĘTNE",1,3,5,614323
1,4,4_5090121,"POŚWIĘTNE",1,3,5,614323
1,4,4_5090125,"POŚWIĘTNE",1,3,5,614323
1,4,4_5090129,"POŚWIĘTNE",1,3,5,614323
1,4,4_5090133,"POŚWIĘTNE",1,3,5,614323
1,4,4_5090138,"POŚWIĘTNE",1,4,5,614323
1,4,4_5090142,"POŚWIĘTNE",1,4,5,614323
1,4,4_5090146,"POŚWIĘTNE",1,4,5,614323
1,4,4_5090150,"POŚWIĘTNE",1,4,5,614323
1,4,4_5090154,"POŚWIĘTNE",1,4,5,614323
1,4,4_5090161,"POŚWIĘTNE",1,5,5,614323
1,4,4_5090165,"POŚWIĘTNE",1,5,5,614323
1,4,4_5090169,"POŚWIĘTNE",1,5,5,614323
1,4,4_5090173,"POŚWIĘTNE",1,5,5,614323
1,4,4_5090177,"POŚWIĘTNE",1,5,5,614323
1,4,4_5090185,"POŚWIĘTNE",1,6,36,614323
1,4,4_5090189,"POŚWIĘTNE",1,6,36,614323
1,4,4_5090193,"POŚWIĘTNE",1,6,36,614323
1,4,4_5090197,"POŚWIĘTNE",1,6,36,614323
1,4,4_5090205,"POŚWIĘTNE",1,7,12,614323
1,4,4_5090209,"POŚWIĘTNE",1,7,12,614323
1,4,4_5090224,"POŚWIĘTNE",1,8,12,614323
1,4,4_5090228,"POŚWIĘTNE",1,8,12,614323
1,4,4_5090232,"POŚWIĘTNE",1,8,12,614323
1,4,4_5090236,"POŚWIĘTNE",1,8,12,614323
1,4,4_5090246,"POŚWIĘTNE",1,9,5,614323
1,4,4_5090250,"POŚWIĘTNE",1,9,5,614323
1,4,4_5090254,"POŚWIĘTNE",1,9,5,614323
1,4,4_5090258,"POŚWIĘTNE",1,9,5,614323
1,4,4_5090311,"POŚWIĘTNE",1,14,5,614323
1,4,4_5090524,"POŚWIĘTNE",1,10,5,614323
1,4,4_5090531,"POŚWIĘTNE",1,10,5,614323
1,4,4_5090535,"POŚWIĘTNE",1,10,5,614323
1,4,4_5090539,"POŚWIĘTNE",1,10,5,614323
1,4,4_5090545,"POŚWIĘTNE",1,11,12,614323
1,4,4_5090549,"POŚWIĘTNE",1,11,12,614323
1,4,4_5091708,"POŚWIĘTNE",1,22,36,614323
1,4,4_5091712,"POŚWIĘTNE",1,22,36,614323
1,4,4_5090078,"BISKUPIN",0,1,12,614324
1,4,4_5090082,"BISKUPIN",0,1,12,614324
1,4,4_5090086,"BISKUPIN",0,1,12,614324
1,4,4_5090090,"BISKUPIN",0,1,12,614324
1,4,4_5090094,"BISKUPIN",0,2,5,614324
1,4,4_5090098,"BISKUPIN",0,2,5,614324
1,4,4_5090102,"BISKUPIN",0,2,5,614324
1,4,4_5090106,"BISKUPIN",0,2,5,614324
1,4,4_5090110,"BISKUPIN",0,2,5,614324
1,4,4_5090118,"BISKUPIN",0,3,5,614324
1,4,4_5090122,"BISKUPIN",0,3,5,614324
1,4,4_5090126,"BISKUPIN",0,3,5,614324
1,4,4_5090130,"BISKUPIN",0,3,5,614324
1,4,4_5090139,"BISKUPIN",0,4,5,614324
1,4,4_5090143,"BISKUPIN",0,4,5,614324
1,4,4_5090147,"BISKUPIN",0,4,5,614324
1,4,4_5090151,"BISKUPIN",0,4,5,614324
1,4,4_5090162,"BISKUPIN",0,5,5,614324
1,4,4_5090166,"BISKUPIN",0,5,5,614324
1,4,4_5090170,"BISKUPIN",0,5,5,614324
1,4,4_5090174,"BISKUPIN",0,5,5,614324
1,4,4_5090186,"BISKUPIN",0,6,36,614324
1,4,4_5090190,"BISKUPIN",0,6,36,614324
1,4,4_5090194,"BISKUPIN",0,6,36,614324
1,4,4_5090198,"BISKUPIN",0,6,36,614324
1,4,4_5090206,"BISKUPIN",0,7,12,614324
1,4,4_5090210,"BISKUPIN",0,7,12,614324
1,4,4_5090225,"BISKUPIN",0,8,12,614324
1,4,4_5090229,"BISKUPIN",0,8,12,614324
1,4,4_5090233,"BISKUPIN",0,8,12,614324
1,4,4_5090237,"BISKUPIN",0,8,12,614324
1,4,4_5090243,"BISKUPIN",0,9,5,614324
1,4,4_5090247,"BISKUPIN",0,9,5,614324
1,4,4_5090251,"BISKUPIN",0,9,5,614324
1,4,4_5090255,"BISKUPIN",0,9,5,614324
1,4,4_5090259,"BISKUPIN",0,9,5,614324
1,4,4_5090312,"BISKUPIN",0,14,5,614324
1,4,4_5090385,"BISKUPIN",0,19,5,614324
1,4,4_5090525,"BISKUPIN",0,10,5,614324
1,4,4_5090532,"BISKUPIN",0,10,5,614324
1,4,4_5090536,"BISKUPIN",0,10,5,614324
1,4,4_5090546,"BISKUPIN",0,11,12,614324
1,4,4_5090550,"BISKUPIN",0,11,12,614324
1,4,4_5091114,"BISKUPIN",0,5,12,614324
1,4,4_5091627,"BISKUPIN",0,8,5,614324
1,4,4_5091649,"BISKUPIN",0,9,12,614324
1,4,4_5091709,"BISKUPIN",0,22,36,614324
1,4,4_5091198,"BISKUPIN",0,1,12,614499
1,4,4_5091628,"Zajezdnia OŁBIN",1,8,5,614502
1,4,4_5090093,"POŚWIĘTNE",1,2,5,614503
1,4,4_5090242,"POŚWIĘTNE",1,9,5,614503
1,4,4_5090384,"POŚWIĘTNE",1,19,5,614503
1,4,4_5090134,"Zajezdnia OŁBIN",0,3,5,614507
1,4,4_5090155,"Zajezdnia OŁBIN",0,4,5,614507
1,4,4_5090178,"Zajezdnia OŁBIN",0,5,5,614507
1,6,6_5079987,"POŚWIĘTNE",1,1,5,613974
1,6,6_5079989,"POŚWIĘTNE",1,1,5,613974
1,6,6_5079991,"POŚWIĘTNE",1,1,5,613974
1,6,6_5079993,"POŚWIĘTNE",1,1,5,613974
1,6,6_5079995,"POŚWIĘTNE",1,1,5,613974
1,6,6_5080001,"POŚWIĘTNE",1,1,5,613974
1,6,6_5080010,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080012,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080014,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080016,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080018,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080032,"POŚWIĘTNE",1,3,5,613974
1,6,6_5080034,"POŚWIĘTNE",1,3,5,613974
1,6,6_5080036,"POŚWIĘTNE",1,3,5,613974
1,6,6_5080038,"POŚWIĘTNE",1,3,5,613974
1,6,6_5080040,"POŚWIĘTNE",1,3,5,613974
1,6,6_5080046,"POŚWIĘTNE",1,3,5,613974
1,6,6_5080054,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080056,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080058,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080060,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080062,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080064,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080068,"POŚWIĘTNE",1,4,5,613974
1,6,6_5080075,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080077,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080079,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080081,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080083,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080085,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080089,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080094,"POŚWIĘTNE",1,5,5,613974
1,6,6_5080103,"POŚWIĘTNE",1,6,12,613974
1,6,6_5080105,"POŚWIĘTNE",1,6,12,613974
1,6,6_5080107,"POŚWIĘTNE",1,6,12,613974
1,6,6_5080111,"POŚWIĘTNE",1,6,12,613974
1,6,6_5080120,"POŚWIĘTNE",1,7,5,613974
1,6,6_5080122,"POŚWIĘTNE",1,7,5,613974
1,6,6_5080124,"POŚWIĘTNE",1,7,5,613974
1,6,6_5080134,"POŚWIĘTNE",1,8,5,613974
1,6,6_5080136,"POŚWIĘTNE",1,8,5,613974
1,6,6_5080142,"POŚWIĘTNE",1,8,5,613974
1,6,6_5080144,"POŚWIĘTNE",1,8,5,613974
1,6,6_5080147,"POŚWIĘTNE",1,9,5,613974
1,6,6_5080151,"POŚWIĘTNE",1,9,5,613974
1,6,6_5080154,"POŚWIĘTNE",1,10,5,613974
1,6,6_5080158,"POŚWIĘTNE",1,10,5,613974
1,6,6_5080160,"POŚWIĘTNE",1,10,5,613974
1,6,6_5080163,"POŚWIĘTNE",1,11,5,613974
1,6,6_5080165,"POŚWIĘTNE",1,11,5,613974
1,6,6_5080167,"POŚWIĘTNE",1,11,5,613974
1,6,6_5080199,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080203,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080205,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080489,"POŚWIĘTNE",1,12,5,613974
1,6,6_5080495,"POŚWIĘTNE",1,12,5,613974
1,6,6_5080501,"POŚWIĘTNE",1,13,5,613974
1,6,6_5080513,"POŚWIĘTNE",1,14,5,613974
1,6,6_5080517,"POŚWIĘTNE",1,14,5,613974
1,6,6_5080644,"POŚWIĘTNE",1,21,5,613974
1,6,6_5080690,"POŚWIĘTNE",1,24,5,613974
1,6,6_5080696,"POŚWIĘTNE",1,24,5,613974
1,6,6_5080719,"POŚWIĘTNE",1,2,5,613974
1,6,6_5080738,"POŚWIĘTNE",1,3,12,613974
1,6,6_5080787,"POŚWIĘTNE",1,6,5,613974
1,6,6_5080791,"POŚWIĘTNE",1,6,5,613974
1,6,6_5080793,"POŚWIĘTNE",1,6,5,613974
1,6,6_5080808,"POŚWIĘTNE",1,8,5,613974
1,6,6_5081572,"POŚWIĘTNE",1,15,5,613974
1,6,6_5081695,"POŚWIĘTNE",1,22,12,613974
1,6,6_5081709,"POŚWIĘTNE",1,23,5,613974
1,6,6_5081715,"POŚWIĘTNE",1,23,5,613974
1,6,6_5081773,"POŚWIĘTNE",1,27,12,613974
1,6,6_5079986,"BISKUPIN",0,1,5,613975
1,6,6_5079988,"BISKUPIN",0,1,5,613975
1,6,6_5079990,"BISKUPIN",0,1,5,613975
1,6,6_5079992,"BISKUPIN",0,1,5,613975
1,6,6_5079994,"BISKUPIN",0,1,5,613975
1,6,6_5079996,"BISKUPIN",0,1,5,613975
1,6,6_5080002,"BISKUPIN",0,1,5,613975
1,6,6_5080009,"BISKUPIN",0,2,5,613975
1,6,6_5080011,"BISKUPIN",0,2,5,613975
1,6,6_5080013,"BISKUPIN",0,2,5,613975
1,6,6_5080015,"BISKUPIN",0,2,5,613975
1,6,6_5080017,"BISKUPIN",0,2,5,613975
1,6,6_5080031,"BISKUPIN",0,3,5,613975
1,6,6_5080033,"BISKUPIN",0,3,5,613975
1,6,6_5080035,"BISKUPIN",0,3,5,613975
1,6,6_5080037,"BISKUPIN",0,3,5,613975
1,6,6_5080039,"BISKUPIN",0,3,5,613975
1,6,6_5080041,"BISKUPIN",0,3,5,613975
1,6,6_5080047,"BISKUPIN",0,3,5,613975
1,6,6_5080055,"BISKUPIN",0,4,5,613975
1,6,6_5080057,"BISKUPIN",0,4,5,613975
1,6,6_5080059,"BISKUPIN",0,4,5,613975
1,6,6_5080061,"BISKUPIN",0,4,5,613975
1,6,6_5080063,"BISKUPIN",0,4,5,613975
1,6,6_5080065,"BISKUPIN",0,4,5,613975
1,6,6_5080069,"BISKUPIN",0,4,5,613975
1,6,6_5080074,"BISKUPIN",0,5,5,613975
1,6,6_5080076,"BISKUPIN",0,5,5,613975
1,6,6_5080078,"BISKUPIN",0,5,5,613975
1,6,6_5080080,"BISKUPIN",0,5,5,613975
1,6,6_5080082,"BISKUPIN",0,5,5,613975
1,6,6_5080084,"BISKUPIN",0,5,5,613975
1,6,6_5080086,"BISKUPIN",0,5,5,613975
1,6,6_5080090,"BISKUPIN",0,5,5,613975
1,6,6_5080104,"BISKUPIN",0,6,12,613975
1,6,6_5080106,"BISKUPIN",0,6,12,613975
1,6,6_5080108,"BISKUPIN",0,6,12,613975
1,6,6_5080112,"BISKUPIN",0,6,12,613975
1,6,6_5080121,"BISKUPIN",0,7,5,613975
1,6,6_5080123,"BISKUPIN",0,7,5,613975
1,6,6_5080125,"BISKUPIN",0,7,5,613975
1,6,6_5080135,"BISKUPIN",0,8,5,613975
1,6,6_5080137,"BISKUPIN",0,8,5,613975
1,6,6_5080143,"BISKUPIN",0,8,5,613975
1,6,6_5080148,"BISKUPIN",0,9,5,613975
1,6,6_5080155,"BISKUPIN",0,10,5,613975
1,6,6_5080159,"BISKUPIN",0,10,5,613975
1,6,6_5080164,"BISKUPIN",0,11,5,613975
1,6,6_5080166,"BISKUPIN",0,11,5,613975
1,6,6_5080200,"BISKUPIN",0,2,5,613975
1,6,6_5080204,"BISKUPIN",0,2,5,613975
1,6,6_5080206,"BISKUPIN",0,2,5,613975
1,6,6_5080490,"BISKUPIN",0,12,5,613975
1,6,6_5080496,"BISKUPIN",0,12,5,613975
1,6,6_5080502,"BISKUPIN",0,13,5,613975
1,6,6_5080514,"BISKUPIN",0,14,5,613975
1,6,6_5080518,"BISKUPIN",0,14,5,613975
1,6,6_5080645,"BISKUPIN",0,21,5,613975
1,6,6_5080691,"BISKUPIN",0,24,5,613975
1,6,6_5080697,"BISKUPIN",0,24,5,613975
1,6,6_5080720,"BISKUPIN",0,2,5,613975
1,6,6_5080739,"BISKUPIN",0,3,12,613975
1,6,6_5080788,"BISKUPIN",0,6,5,613975
1,6,6_5080792,"BISKUPIN",0,6,5,613975
1,6,6_5080794,"BISKUPIN",0,6,5,613975
1,6,6_5080809,"BISKUPIN",0,8,5,613975
1,6,6_5081573,"BISKUPIN",0,15,5,613975
1,6,6_5081710,"BISKUPIN",0,23,5,613975
1,6,6_5081716,"BISKUPIN",0,23,5,613975
1,6,6_5081774,"BISKUPIN",0,27,12,613975
1,6,6_5082367,"BISKUPIN",0,5,5,613975
1,6,6_5082396,"BISKUPIN",0,6,5,613975
1,6,6_5080102,"BISKUPIN",0,6,12,614152
1,6,6_5080126,"Zajezdnia OŁBIN",1,7,5,614153
1,6,6_5080698,"Zajezdnia OŁBIN",1,24,5,614153
1,6,6_5080795,"Zajezdnia OŁBIN",1,6,5,614153
1,6,6_5081574,"Zajezdnia OŁBIN",1,15,5,614153
1,6,6_5081717,"Zajezdnia OŁBIN",1,23,5,614153
1,6,6_5079985,"POŚWIĘTNE",1,1,5,614154
1,6,6_5080030,"POŚWIĘTNE",1,3,5,614154
1,6,6_5080073,"POŚWIĘTNE",1,5,5,614154
1,6,6_5080053,"BISKUPIN",0,4,5,614155
1,6,6_5080119,"BISKUPIN",0,7,5,614155
1,6,6_5080146,"BISKUPIN",0,9,5,614155
1,6,6_5080153,"BISKUPIN",0,10,5,614157
1,6,6_5080162,"BISKUPIN",0,11,5,614157
1,6,6_5080095,"Zajezdnia OŁBIN",0,5,5,614158
1,6,6_5080145,"Zajezdnia OŁBIN",0,8,5,614158
1,6,6_5080152,"Zajezdnia OŁBIN",0,9,5,614158
1,6,6_5080161,"Zajezdnia OŁBIN",0,10,5,614158
1,8,8_5083748,"POŚWIĘTNE",1,1,5,613974
1,8,8_5083750,"POŚWIĘTNE",1,1,5,613974
1,8,8_5083752,"POŚWIĘTNE",1,1,5,613974
1,8,8_5083754,"POŚWIĘTNE",1,1,5,613974
1,8,8_5083756,"POŚWIĘTNE",1,1,5,613974
1,8,8_5083762,"POŚWIĘTNE",1,1,5,613974
1,8,8_5083771,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083773,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083775,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083777,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083779,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083793,"POŚWIĘTNE",1,3,5,613974
1,8,8_5083795,"POŚWIĘTNE",1,3,5,613974
1,8,8_5083797,"POŚWIĘTNE",1,3,5,613974
1,8,8_5083799,"POŚWIĘTNE",1,3,5,613974
1,8,8_5083801,"POŚWIĘTNE",1,3,5,613974
1,8,8_5083807,"POŚWIĘTNE",1,3,5,613974
1,8,8_5083815,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083817,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083819,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083821,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083823,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083825,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083829,"POŚWIĘTNE",1,4,5,613974
1,8,8_5083836,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083838,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083840,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083842,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083844,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083846,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083850,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083855,"POŚWIĘTNE",1,5,5,613974
1,8,8_5083864,"POŚWIĘTNE",1,6,12,613974
1,8,8_5083866,"POŚWIĘTNE",1,6,12,613974
1,8,8_5083868,"POŚWIĘTNE",1,6,12,613974
1,8,8_5083872,"POŚWIĘTNE",1,6,12,613974
1,8,8_5083881,"POŚWIĘTNE",1,7,5,613974
1,8,8_5083883,"POŚWIĘTNE",1,7,5,613974
1,8,8_5083885,"POŚWIĘTNE",1,7,5,613974
1,8,8_5083895,"POŚWIĘTNE",1,8,5,613974
1,8,8_5083897,"POŚWIĘTNE",1,8,5,613974
1,8,8_5083903,"POŚWIĘTNE",1,8,5,613974
1,8,8_5083905,"POŚWIĘTNE",1,8,5,613974
1,8,8_5083908,"POŚWIĘTNE",1,9,5,613974
1,8,8_5083912,"POŚWIĘTNE",1,9,5,613974
1,8,8_5083915,"POŚWIĘTNE",1,10,5,613974
1,8,8_5083919,"POŚWIĘTNE",1,10,5,613974
1,8,8_5083921,"POŚWIĘTNE",1,10,5,613974
1,8,8_5083924,"POŚWIĘTNE",1,11,5,613974
1,8,8_5083926,"POŚWIĘTNE",1,11,5,613974
1,8,8_5083928,"POŚWIĘTNE",1,11,5,613974
1,8,8_5083960,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083964,"POŚWIĘTNE",1,2,5,613974
1,8,8_5083966,"POŚWIĘTNE",1,2,5,613974
1,8,8_5084250,"POŚWIĘTNE",1,12,5,613974
1,8,8_5084256,"POŚWIĘTNE",1,12,5,613974
1,8,8_5084262,"POŚWIĘTNE",1,13,5,613974
1,8,8_5084274,"POŚWIĘTNE",1,14,5,613974
1,8,8_5084278,"POŚWIĘTNE",1,14,5,613974
1,8,8_5084405,"POŚWIĘTNE",1,21,5,613974
1,8,8_5084451,"POŚWIĘTNE",1,24,5,613974
1,8,8_5084457,"POŚWIĘTNE",1,24,5,613974
1,8,8_5084480,"POŚWIĘTNE",1,2,5,613974
1,8,8_5084499,"POŚWIĘTNE",1,3,12,613974
1,8,8_5084548,"POŚWIĘTNE",1,6,5,613974
1,8,8_5084552,"POŚWIĘTNE",1,6,5,613974
1,8,8_5084554,"POŚWIĘTNE",1,6,5,613974
1,8,8_5084569,"POŚWIĘTNE",1,8,5,613974
1,8,8_5085333,"POŚWIĘTNE",1,15,5,613974
1,8,8_5085456,"POŚWIĘTNE",1,22,12,613974
1,8,8_5085470,"POŚWIĘTNE",1,23,5,613974
1,8,8_5085476,"POŚWIĘTNE",1,23,5,613974
1,8,8_5085534,"POŚWIĘTNE",1,27,12,613974
1,8,8_5083747,"BISKUPIN",0,1,5,613975
1,8,8_5083749,"BISKUPIN",0,1,5,613975
1,8,8_5083751,"BISKUPIN",0,1,5,613975
1,8,8_5083753,"BISKUPIN",0,1,5,613975
1,8,8_5083755,"BISKUPIN",0,1,5,613975
1,8,8_5083757,"BISKUPIN",0,1,5,613975
1,8,8_5083763,"BISKUPIN",0,1,5,613975
1,8,8_5083770,"BISKUPIN",0,2,5,613975
1,8,8_5083772,"BISKUPIN",0,2,5,613975
1,8,8_5083774,"BISKUPIN",0,2,5,613975
1,8,8_5083776,"BISKUPIN",0,2,5,613975
1,8,8_5083778,"BISKUPIN",0,2,5,613975
1,8,8_5083792,"BISKUPIN",0,3,5,613975
1,8,8_5083794,"BISKUPIN",0,3,5,613975
1,8,8_5083796,"BISKUPIN",0,3,5,613975
1,8,8_5083798,"BISKUPIN",0,3,5,613975
